Id,Category,Name,IsPublic,CityId,DistrictId,Address,Phone,Url
193655,2,市立永春國小,公立,0010,408,臺中市南屯區永春東路288號,(04)24757468,http://www.yces.tc.edu.tw
193629,2,市立文山國小,公立,0010,408,臺中市南屯區忠勇路97號,(04)23896934,http://www.wses.tc.edu.tw
64722,2,市立宜欣國小,公立,0010,411,臺中市太平區新平路二段100號,(04)22701567,http://www.ysps.tc.edu.tw
64742,2,市立太平區中華國小,公立,0010,411,臺中市太平區大源路1-20號,(04)23920870,http://www.chps.tc.edu.tw
64727,2,市立頭汴國小,公立,0010,411,臺中市太平區頭汴里北田路20號,(04)22703129#82,http://www.tbps.tc.edu.tw
64764,2,市立長億國小,公立,0010,411,臺中市太平區太平三街295號,(04)22737653,http://www.cyes.tc.edu.tw
64758,2,市立車籠埔國小,公立,0010,411,臺中市太平區光明路10-2 號,(04)22763928,http://www.clpes.tc.edu.tw
64728,2,市立東汴國小,公立,0010,411,臺中市太平區東汴里山田路100號,(04)22702664,http://www.dbes.tc.edu.tw
64724,2,市立坪林國小,公立,0010,411,臺中市太平區坪林里坪林路45號,(04)23927677,http://www.ples.tc.edu.tw
64740,2,市立建平國小,公立,0010,411,臺中市太平區精美路201號,(04)22779532,http://www.jpps.tc.edu.tw
64745,2,市立東平國小,公立,0010,411,臺中市太平區中興東路213號,(04)22767834,http://www.dpps.tc.edu.tw
64726,2,市立黃竹國小,公立,0010,411,臺中市太平區黃竹里竹村路41號,(04)22715933,http://www.hjes.tc.edu.tw
64725,2,市立光隆國小,公立,0010,411,臺中市太平區光隆里光興路487巷5號,(04)22713626,http://www.klps.tc.edu.tw
64723,2,市立新光國小,公立,0010,411,臺中市太平區新興里新興路200號,(04)23956005,http://www.sges.tc.edu.tw
64750,2,市立新平國小,公立,0010,411,臺中市太平區樹孝路336巷9號,(04)23914533,http://www.spes.tc.edu.tw
64721,2,市立太平區太平國小,公立,0010,411,臺中市太平區中平里中興路35號,(04)22783631,http://www.tpes.tc.edu.tw
64707,2,市立崇光國小,公立,0010,412,臺中市大里區大明路181號,(04)24818836,http://www.cgps.tc.edu.tw/index.php
64748,2,市立大元國小,公立,0010,412,臺中市大里區現岱路60號,(04)24834568,http://163.17.162.1
64756,2,市立立新國小,公立,0010,412,臺中市大里區立仁里立新街338號,(04)22769178,http://www.lishin.tc.edu.tw
64753,2,市立美群國小,公立,0010,412,臺中市大里區美群路99號,(04)24912129,http://www.mcps.tc.edu.tw
64709,2,市立瑞城國小,公立,0010,412,臺中市大里區瑞城里美村街196號,(04)24924622,http://www.rces.tc.edu.tw
64705,2,市立大里國小,公立,0010,412,臺中市大里區新興路50號,(04)24066002,http://www.dlps.tc.edu.tw
64710,2,市立健民國小,公立,0010,412,臺中市大里區健民里校前路26號,(04)24912342,http://www.jmps.tc.edu.tw
64708,2,市立塗城國小,公立,0010,412,臺中市大里區仁德里文化街120號,(04)24922935,http://www.tches.tc.edu.tw
64711,2,市立草湖國小,公立,0010,412,臺中市大里區西湖里西湖路32號,(04)24953078,http://www.thes.tc.edu.tw
64738,2,市立益民國小,公立,0010,412,臺中市大里區益民路二段48號,(04)24834970,http://www.ymes.tc.edu.tw
64706,2,市立內新國小,公立,0010,412,臺中市大里區東昇里日新路8號,(04)24852863,http://www.nhps.tc.edu.tw
64752,2,市立永隆國小,公立,0010,412,臺中市大里區永隆五街2號,(04)24066637,http://www.yles.tc.edu.tw
64718,2,市立桐林國小,公立,0010,413,臺中市霧峰區民生路675號,(04)23304311,http://www.tles.tc.edu.tw
64763,2,市立光復國(中)小,公立,0010,413,臺中市霧峰區柳豐路535號,(04)23398419,http://www.kfjh.tc.edu.tw
64713,2,市立僑榮國小,公立,0010,413,臺中市霧峰區甲寅里民生路156號,(04)23335553,http://www.cres.tc.edu.tw
64716,2,市立萬豐國小,公立,0010,413,臺中市霧峰區萬豐里中正路224號,(04)23393417,http://www.wfes.tc.edu.tw
64717,2,市立峰谷國小,公立,0010,413,臺中市霧峰區峰谷里峰谷路496號,(04)23399271,http://www.fgps.tc.edu.tw
64749,2,市立吉峰國小,公立,0010,413,臺中市霧峰區吉峰里民生路349號,(04)23300893,http://www.jfes.tc.edu.tw
64715,2,市立五福國小,公立,0010,413,臺中市霧峰區五福里新埔路239號,(04)23396119,http://www.wfups.tc.edu.tw/index.php
64712,2,市立霧峰國小,公立,0010,413,臺中市霧峰區中正路736號,(04)23393069,http://www.wfps.tc.edu.tw
64720,2,市立霧峰區光正國小,公立,0010,413,臺中市霧峰區豐正路566號,(04)23398687,http://www.kces.tc.edu.tw
64719,2,市立復興國小,公立,0010,413,臺中市霧峰區坑口里信義路50號,(04)23306075,http://www.fses.tc.edu.tw
64714,2,市立四德國小,公立,0010,413,臺中市霧峰區四德路504號,(04)23393374,http://163.17.162.130
64695,2,市立喀哩國小,公立,0010,414,臺中市烏日區螺潭里溪南路二段370號,(04)23351016,http://www.kles.tc.edu.tw
64699,2,市立五光國小,公立,0010,414,臺中市烏日區光明里光明路40號,(04)23362276,http://www.wges.tc.edu.tw
64697,2,市立溪尾國小,公立,0010,414,臺中市烏日區溪尾里溪岸路26號,(049)2523020,http://sfs.cwps.tc.edu.tw/school/web/index.php
64694,2,市立僑仁國小,公立,0010,414,臺中市烏日區中山路一段341號,(04)23381241,http://www.cjes.tc.edu.tw/front/bin/home.phtml
64743,2,市立九德國小,公立,0010,414,臺中市烏日區長春街300號,(04)23366540,http://www.jdps.tc.edu.tw
64696,2,市立東園國小,公立,0010,414,臺中市烏日區溪南路一段238巷198號,(04)23353092,http://163.17.34.1
64693,2,市立烏日國小,公立,0010,414,臺中市烏日區中山路二段196號,(04)23381242,http://www.wres.tc.edu.tw/schoolweb
64698,2,市立旭光國小,公立,0010,414,臺中市烏日區健行路501號,(04)23381847,http://www.xkes.tc.edu.tw/ssesjoom/
64605,2,市立豐村國小,公立,0010,420,臺中市豐原區水源路341號,(04)25222468,http://www.fces.tc.edu.tw
64759,2,市立福陽國小,公立,0010,420,臺中市豐原區南陽路綠山巷83號,(04)25291101,http://www.fuyaes.tc.edu.tw
64604,2,市立富春國小,公立,0010,420,臺中市豐原區豐西里中山路455號,(04)25222542,http://www.fcps.tc.edu.tw
64608,2,市立合作國小,公立,0010,420,臺中市豐原區三村里西勢路410號,(04)25323241,http://www.htes.tc.edu.tw/
64607,2,市立豐田國小,公立,0010,420,臺中市豐原區田心路二段290號,(04)25262891,http://www.ftes.tc.edu.tw
64751,2,市立葫蘆墩國小,公立,0010,420,臺中市豐原區葫蘆墩一街250號,(04)25205136,http://www.hldes.tc.edu.tw
64601,2,市立豐原國小,公立,0010,420,臺中市豐原區新生北路155號,(04)25222066,http://www.fyes.tc.edu.tw
64603,2,市立南陽國小,公立,0010,420,臺中市豐原區中陽里南陽路440號,(04)25222521,http://www.nyes.tc.edu.tw
64606,2,市立翁子國小,公立,0010,420,臺中市豐原區翁子里豐勢路2段290巷3號,(04)25223369,http://www.wtps.tc.edu.tw
64602,2,市立瑞穗國小,公立,0010,420,臺中市豐原區西安街72號,(04)25262064,http://www.rses.tc.edu.tw
64609,2,市立內埔國小,公立,0010,421,臺中市后里區文化路30號,(04)25562003,http://www.npps.tc.edu.tw
64610,2,市立后里國小,公立,0010,421,臺中市后里區義里里甲后路一段168號,(04)25562294,http://163.17.62.7
64614,2,市立后里區泰安國小,公立,0010,421,臺中市后里區泰安里安眉路5號,(04)25562364,http://www.taps.tc.edu.tw
64612,2,市立七星國小,公立,0010,421,臺中市后里區墩南里南村路389號,(04)25562608,http://www.cshes.tc.edu.tw
64613,2,市立育英國小,公立,0010,421,臺中市后里區太平里四月路23號,(04)25562374,http://163.17.154.3
64611,2,市立月眉國小,公立,0010,421,臺中市后里區眉山里甲后路二段588號,(04)25562342,http://www.ymps.tc.edu.tw
64644,2,市立土牛國小,公立,0010,422,臺中市石岡區土牛里豐勢路308號,(04)25816043,http://www.tnps.tc.edu.tw
64643,2,市立石岡國小,公立,0010,422,臺中市石岡區石岡里石岡街123號,(04)25723006,http://www.skaps.tc.edu.tw
64635,2,市立東勢國小,公立,0010,423,臺中市東勢區廣興里第五橫街1號,(04)25873442,http://www.tses.tc.edu.tw
64636,2,市立中山國小,公立,0010,423,臺中市東勢區泰昌里中泰街88號,(04)25872471,http://www.csps.tc.edu.tw
64641,2,市立新成國小,公立,0010,423,臺中市東勢區上城街260號,(04)25853447,http://tw.school.uschoolnet.com/?id=es00001246
64637,2,市立石城國小,公立,0010,423,臺中市東勢區茂興里石城街182巷26號,(04)25873152,http://www.sches.tc.edu.tw
64638,2,市立東勢區成功國小,公立,0010,423,臺中市東勢區慶東里東關路五段600號,(04)25852040,http://www.ckaps.tc.edu.tw
64747,2,市立新盛國小,公立,0010,423,臺中市東勢區新盛里新盛街342號,(04)25876642,http://www.ssps.tc.edu.tw
64639,2,市立石角國小,公立,0010,423,臺中市東勢區東坑路西盛巷22號,(04)25873011,http://www.sjps.tc.edu.tw
64642,2,市立明正國小,公立,0010,423,臺中市東勢區明正里東蘭路永盛巷57-1號,(04)25874455,http://tw.school.uschoolnet.com/?id=es00001243
64762,2,市立東新國小,公立,0010,423,臺中市東勢區東蘭路1之1號,(04)25881083,http://www.tshes.tc.edu.tw
64640,2,市立中科國小,公立,0010,423,臺中市東勢區東崎路4段92巷16號,(04)25872534,http://www.ckees.tc.edu.tw
64732,2,市立博屋瑪國小,公立,0010,424,臺中市和平區達觀里育英巷6號,(04)25911487,http://163.17.150.129
64737,2,市立梨山國(中)小,公立,0010,424,臺中市和平區梨山里福壽路10號,(04)25981510,http://www.lses.tc.edu.tw
64731,2,市立白冷國小,公立,0010,424,臺中市和平區天輪里天輪巷42號,(04)25941184,http://www.plps.tc.edu.tw
64736,2,市立自由國小,公立,0010,424,臺中市和平區自由里東崎路二段49號,(04)25911342,http://www.yyps.tc.edu.tw
64733,2,市立中坑國小,公立,0010,424,臺中市和平區中坑里中坑巷41號,(04)25874992,http://tw.school.uschoolnet.com/?id=es00001253
64735,2,市立博愛國小,公立,0010,424,臺中市和平區博愛里東關路一段松鶴三巷10號,(04)25943446,http://www.baes.tc.edu.tw
64734,2,市立平等國小,公立,0010,424,臺中市和平區中興路三段環山3巷35號,(04)25802204,http://www.pdes.tc.edu.tw
64729,2,市立和平區和平國小,公立,0010,424,臺中市和平區南勢里東關路三段54號,(04)25941304,http://www.hpps.tc.edu.tw
64650,2,市立崑山國小,公立,0010,426,臺中市新社區崑山里崑南街崑崙巷5-2號,(04)25812496,http://www.ksps.tc.edu.tw
64647,2,市立大南國小,公立,0010,426,臺中市新社區大南里興中街47號,(04)25811574,http://www.dnps.tc.edu.tw
64651,2,市立中和國小,公立,0010,426,臺中市新社區中和里中興街129號,(04)25931001,http://www.ches.tc.edu.tw
64645,2,市立新社國小,公立,0010,426,臺中市新社區新社里興社街4段1巷2號,(04)25811204,http://www.hsps.tc.edu.tw/
64646,2,市立新社區東興國小,公立,0010,426,臺中市新社區東興里興社街一段國校巷13號,(04)25811467,http://www.dxps.tc.edu.tw
64648,2,市立協成國小,公立,0010,426,臺中市新社區協成里興義街219號,(04)25813437,http://163.17.161.129
64730,2,市立福民國小,公立,0010,426,臺中市新社區福興里福民16-7號,(04)25941147,http://163.17.150.1
64649,2,市立大林國小,公立,0010,426,臺中市新社區福興里美林38號,(04)25941995,http://www.dles.tc.edu.tw
64626,2,市立潭子國小,公立,0010,427,臺中市潭子區中山路二段435號,(04)25324610,http://www.tzps.tc.edu.tw
64629,2,市立潭子區新興國小,公立,0010,427,臺中市潭子區潭興路一段25號,(04)25364571,http://www.hhes.tc.edu.tw
61601,2,私立華盛頓國小,私立,0010,427,臺中市潭子區潭興路一段165巷300號,(04)25393299,http://www.wes.tc.edu.tw
64628,2,市立東寶國小,公立,0010,427,臺中市潭子區雅潭路三段2號,(04)25324564,http://www.tbes.tc.edu.tw
64627,2,市立僑忠國小,公立,0010,427,臺中市潭子區中山路二段31號,(04)25324740,http://www.czes.tc.edu.tw
64760,2,市立頭家國小,公立,0010,427,臺中市潭子區得福街185號,(04)25325532,http://www.tjes.tc.edu.tw
64741,2,市立潭陽國小,公立,0010,427,臺中市潭子區潭陽路19號,(04)25382255,http://www.tyes.tc.edu.tw
64624,2,市立汝鎏國小,公立,0010,428,臺中市大雅區秀山里平和路238號,(04)25661454,http://www.rles.tc.edu.tw
64765,2,市立六寶國小,公立,0010,428,臺中市大雅區光復路15之2號,(04)25694858,http://www.lbes.tc.edu.tw
64620,2,市立大雅國小,公立,0010,428,臺中市大雅區二和里學府路230號,(04)25667766,http://www.tyaes.tc.edu.tw
64621,2,市立三和國小,公立,0010,428,臺中市大雅區三和里春亭2街1號,(04)25664494,http://www.shes.tc.edu.tw
64622,2,市立大明國小,公立,0010,428,臺中市大雅區中清路四段158號,(04)25651300,http://www.tmes.tc.edu.tw
64623,2,市立上楓國小,公立,0010,428,臺中市大雅區上楓里楓林街232號,(04)25663664,http://www.sfes.tc.edu.tw
64746,2,市立文雅國小,公立,0010,428,臺中市大雅區文雅里中山北路235號,(04)25678823,http://www.wyes.tc.edu.tw
64625,2,市立陽明國小,公立,0010,428,臺中市大雅區秀山里秀山路365號,(04)25661554,http://www.ymies.tc.edu.tw
64615,2,市立神岡國小,公立,0010,429,臺中市神岡區神岡里神圳路1號,(04)25622406,http://www.skaes.tc.edu.tw
64619,2,市立岸裡國小,公立,0010,429,臺中市神岡區中山路52號,(04)25222215,http://www2.olps.tc.edu.tw
64616,2,市立豐洲國小,公立,0010,429,臺中市神岡區豐洲里豐洲路482號,(04)25223351,http://www.pjes.tc.edu.tw
64618,2,市立圳堵國小,公立,0010,429,臺中市神岡區圳堵里五鄰三民路639號,(04)25623734,http://163.17.89.10
64617,2,市立社口國小,公立,0010,429,臺中市神岡區社南里社南街136號,(04)25626834,http://www.skes.tc.edu.tw
64703,2,市立追分國小,公立,0010,432,臺中市大肚區沙田路一段364號,(04)26932604,http://www.cfps.tc.edu.tw
64700,2,市立大肚國小,公立,0010,432,臺中市大肚區頂街里華山路77號,(04)26992016,http://www.ttes.tc.edu.tw
64755,2,市立山陽國小,公立,0010,432,臺中市大肚區榮華街630號,(04)26983117,http://www.syps.tc.edu.tw
64702,2,市立永順國小,公立,0010,432,臺中市大肚區永順里文昌路2段586號,(04)26992461,http://163.17.192.129/new/web/index.php
64701,2,市立瑞峰國小,公立,0010,432,臺中市大肚區太平路1號,(04)26911291,http://www.rfes.tc.edu.tw
64761,2,市立瑞井國小,公立,0010,432,臺中市大肚區瑞井里華山路680號,(04)26912550,http://www.rjps.tc.edu.tw
64704,2,市立大忠國小,公立,0010,432,臺中市大肚區沙田路一段854巷24號,(04)26993693,http://www.dcps.tc.edu.tw/1index.htm
64681,2,市立鹿峰國小,公立,0010,433,臺中市沙鹿區鹿峰里星河路209號,(04)26224210,http://www.lfes.tc.edu.tw/index.htm
64680,2,市立公館國小,公立,0010,433,臺中市沙鹿區西勢里中航路2段1號,(04)26154353,http://www.kkps.tc.edu.tw/kkes
64676,2,市立文光國小,公立,0010,433,臺中市沙鹿區斗潭路文光巷12號,(04)26352806,http://163.17.210.1/index2.html
64679,2,市立公明國小,公立,0010,433,臺中市沙鹿區公明里忠貞路213號,(04)26150963,http://www.kmes.tc.edu.tw
64678,2,市立北勢國小,公立,0010,433,臺中市沙鹿區六路里南陽路376號,(04)26315032,http://www.bses.tc.edu.tw
64675,2,市立沙鹿國小,公立,0010,433,臺中市沙鹿區美仁里中正街3號,(04)26625014,http://www.sles.tc.edu.tw
64677,2,市立竹林國小,公立,0010,433,臺中市沙鹿區臺灣大道7段821號,(04)26620175,http://www.cles.tc.edu.tw/chulin/
64690,2,市立龍港國小,公立,0010,434,臺中市龍井區麗水里三港路1號,(04)26395586,http://www.lgps.tc.edu.tw
64689,2,市立龍海國小,公立,0010,434,臺中市龍井區忠和里中央路3段206號,(04)26393334,http://www.lhes.tc.edu.tw
64688,2,市立龍津國小,公立,0010,434,臺中市龍井區龍津里中央路一段165巷50號,(04)26393394,http://www.lges.tc.edu.tw
64687,2,市立龍井國小,公立,0010,434,臺中市龍井區龍西里龍門路51號,(04)26397131,http://www.ljes.tc.edu.tw
64691,2,市立龍泉國小,公立,0010,434,臺中市龍井區龍泉里龍新路162號,(04)26353340,http://www.lces.tc.edu.tw
64686,2,市立龍山國小,公立,0010,434,臺中市龍井區中山一路一段6號,(04)26352454,http://www.lsps.tc.edu.tw
64692,2,市立龍峰國小,公立,0010,434,臺中市龍井區新庄里中沙路新庄仔巷2號,(04)26314707,http://www.lfps.tc.edu.tw
64661,2,市立梧棲國小,公立,0010,435,臺中市梧棲區民生街45號,(04)26562834,http://www.wcies.tc.edu.tw
64664,2,市立永寧國小,公立,0010,435,臺中市梧棲區中央路一段160號,(04)26394234,http://www.ynps.tc.edu.tw
64663,2,市立梧棲區中正國小,公立,0010,435,臺中市梧棲區福德里中央路二段15號,(04)26560844,http://www.ccps.tc.edu.tw
64744,2,市立中港國小,公立,0010,435,臺中市梧棲區大村里文明街100號,(04)26655929,http://www.ckps.tc.edu.tw
64757,2,市立大德國小,公立,0010,435,臺中市梧棲區大村里文昌路343號,(04)26568928,http://www.ddps.tc.edu.tw
63601,2,市立善水國(中)小,公立,0010,435,臺中市梧棲區梧南路50號,,
64662,2,市立梧南國小,公立,0010,435,臺中市梧棲區草湳里文化路一段6號,(04)26567968,http://www.wnps.tc.edu.tw
64754,2,市立吳厝國小,公立,0010,436,臺中市清水區吳厝里吳厝路35號,(04)26200864,http://www.wtes.tc.edu.tw
64656,2,市立三田國小,公立,0010,436,臺中市清水區田寮里三田路4號,(04)26262400,http://www.stps.tc.edu.tw
64654,2,市立建國國小,公立,0010,436,臺中市清水區西社里建國路10號,(04)26262334,http://www.ggps.tc.edu.tw
64659,2,市立大楊國小,公立,0010,436,臺中市清水區楊厝里鱉海路325號,(04)26200634,http://web.dayes.tc.edu.tw/drupal
64739,2,市立槺榔國小,公立,0010,436,臺中市清水區中央路23-12號,(04)26562684,http://www.klnes.tc.edu.tw
64660,2,市立東山國小,公立,0010,436,臺中市清水區東山里神清路6之1號,(04)26200517,http://163.17.161.1
64658,2,市立高美國小,公立,0010,436,臺中市清水區護岸路37號,(04)26112505,http://www.kmps.tc.edu.tw
64657,2,市立甲南國小,公立,0010,436,臺中市清水區菁埔里臨海路26號,(04)26261834,http://www.jnes.tc.edu.tw
64653,2,市立西寧國小,公立,0010,436,臺中市清水區西寧里五權東路50號,(04)26222430,http://www.hnes.tc.edu.tw
64655,2,市立大秀國小,公立,0010,436,臺中市清水區武鹿里五權路336號,(04)26263754,http://www.dases.tc.edu.tw
64652,2,市立清水國小,公立,0010,436,臺中市清水區光華路125號,(04)26222004,http://www.cses.tc.edu.tw
64674,2,市立東陽國小,公立,0010,437,臺中市大甲區甲東路520號,(04)26876823,http://www.dyaes.tc.edu.tw
64672,2,市立華龍國小,公立,0010,437,臺中市大甲區日南里工二路1號,(04)26811270,http://www.hlps.tc.edu.tw
64667,2,市立大甲區文昌國小,公立,0010,437,臺中市大甲區育德路113號,(04)26872076,http://www.wcps.tc.edu.tw
64673,2,市立西岐國小,公立,0010,437,臺中市大甲區西岐里順帆路96號,(04)26811747,http://www.hcps.tc.edu.tw
64671,2,市立東明國小,公立,0010,437,臺中市大甲區幸福里東明路93號,(04)26814404,http://www.dmes.tc.edu.tw
64668,2,市立順天國小,公立,0010,437,臺中市大甲區經國路168號,(04)26872040,http://www.stgs.tc.edu.tw
64670,2,市立日南國小,公立,0010,437,臺中市大甲區中山路二段568號,(04)26813704,http://www.rnes.tc.edu.tw
64665,2,市立大甲國小,公立,0010,437,臺中市大甲區文武里育德路233號,(04)26872048,http://www.tcps.tc.edu.tw
64669,2,市立文武國小,公立,0010,437,臺中市大甲區武陵里文曲路61號,(04)26710928,http://www.wwps.tc.edu.tw
64666,2,市立德化國小,公立,0010,437,臺中市大甲區和平路290號,(04)26874602,http://www.dwps.tc.edu.tw
64630,2,市立外埔國小,公立,0010,438,臺中市外埔區大同里外埔路878號,(04)26832865,http://www.wpes.tc.edu.tw
64633,2,市立馬鳴國小,公立,0010,438,臺中市外埔區中山里東西巷13號,(04)26834114,http://www.mmps.tc.edu.tw
64631,2,市立安定國小,公立,0010,438,臺中市外埔區土城里土城西路55號,(04)26831446,http://www.ades.tc.edu.tw
64632,2,市立鐵山國小,公立,0010,438,臺中市外埔區鐵山里長生路576號,(04)26835033,http://www.tsps.tc.edu.tw
64634,2,市立水美國小,公立,0010,438,臺中市外埔區水美里二崁路390巷63號,(04)26876508,http://www.smes.tc.edu.tw
64682,2,市立大安國小,公立,0010,439,臺中市大安區中庄里中山南路296號,(04)26713166,http://www.daes.tc.edu.tw
64683,2,市立三光國小,公立,0010,439,臺中市大安區龜殼里3鄰中松路297號,(04)26710148,http://www.skps.tc.edu.tw
64685,2,市立大安區永安國小,公立,0010,439,臺中市大安區永安里東西四路二段252號,(04)26874931,http://163.17.112.131
64684,2,市立海墘國小,公立,0010,439,臺中市大安區海墘里大安港路1100號,(04)26876085,http://www.hices.tc.edu.tw
74775,2,縣立大成國小,公立,0012,500,彰化縣彰化市自強路303號,(04)7353457,http://www.dches.chc.edu.tw
74610,2,縣立大竹國小,公立,0012,500,彰化縣彰化市彰南路二段164巷41號,(04)7381436,http://www.tces.chc.edu.tw
74606,2,縣立東芳國小,公立,0012,500,彰化縣彰化市東芳里彰馬路45號,(04)7523250,http://www.tfps.chc.edu.tw
74611,2,縣立國聖國小,公立,0012,500,彰化縣彰化市國聖里中山路三段608號,(04)7321093,http://www.gses.chc.edu.tw
74612,2,縣立快官國小,公立,0012,500,彰化縣彰化市快官里彰南路四段566號,(04)7384814,http://www.kges.chc.edu.tw
74609,2,縣立聯興國小,公立,0012,500,彰化縣彰化市牛埔里一心南街208號,(04)7384340,http://www.lsps.chc.edu.tw
74602,2,縣立民生國小,公立,0012,500,彰化縣彰化市民生路338號,(04)7224122,http://www.mses.chc.edu.tw
74604,2,縣立南郭國小,公立,0012,500,彰化縣彰化市彰化市中興路98號,(04)7280366,http://www.nges.chc.edu.tw
74605,2,縣立南興國小,公立,0012,500,彰化縣彰化市南興里中山路一段213號,(04)7622827,http://www.nses.chc.edu.tw
74603,2,縣立平和國小,公立,0012,500,彰化縣彰化市西安里中正路二段450號,(04)7222355,http://www.phes.chc.edu.tw
74608,2,縣立三民國小,公立,0012,500,彰化縣彰化市田中里田中路125號,(04)7384775,http://www.smes.chc.edu.tw
74613,2,縣立石牌國小,公立,0012,500,彰化縣彰化市石牌里田坑路一段9號,(04)7381672,http://www.spes.chc.edu.tw
74607,2,縣立泰和國小,公立,0012,500,彰化縣彰化市泰和路二段145巷1號,(04)7222433,http://www.thps.chc.edu.tw
74774,2,縣立信義國(中)小,公立,0012,500,彰化縣彰化市向陽里向陽街168號,(04)7635888,http://www.hyjhes.chc.edu.tw
74601,2,縣立中山國小,公立,0012,500,彰化縣彰化市中山路二段678號,(04)7222033,http://www.cses.chc.edu.tw
74614,2,縣立忠孝國小,公立,0012,500,彰化縣彰化市忠誠路61號,(04)7523944,http://www.jsps.chc.edu.tw
74615,2,縣立芬園國小,公立,0012,502,彰化縣芬園鄉彰南路四段27巷28號,(049)2522208,http://www.fyps.chc.edu.tw
74618,2,縣立同安國小,公立,0012,502,彰化縣芬園鄉中崙村大彰路二段400巷36號,(04)8590502,http://www.taes.chc.edu.tw
74619,2,縣立文德國小,公立,0012,502,彰化縣芬園鄉大竹村大彰路一段617號,(04)8590012,http://www.wdes.chc.edu.tw
74616,2,縣立富山國小,公立,0012,502,彰化縣芬園鄉大埔村大埔路6號,(049)2522084,http://163.23.81.1
74617,2,縣立寶山國小,公立,0012,502,彰化縣芬園鄉圳墘村彰南路二段36號,(049)2525010,http://163.23.81.129/xoops2/htdocs/
74620,2,縣立茄荖國小,公立,0012,502,彰化縣芬園鄉茄荖村嘉北街96號,(049)2523018,http://www.cles.chc.edu.tw
74624,2,縣立僑愛國小,公立,0012,503,彰化縣花壇鄉中口村中山路二段471號,(04)7863227,http://www.caps.chc.edu.tw
74625,2,縣立三春國小,公立,0012,503,彰化縣花壇鄉三春村三芬路47號,(04)7862154,http://www.sstps.chc.edu.tw
74622,2,縣立文祥國小,公立,0012,503,彰化縣花壇鄉劉厝村明雅街131號,(04)7862255,http://www.wses.chc.edu.tw
74621,2,縣立花壇國小,公立,0012,503,彰化縣花壇鄉長沙村學前路108號,(04)7862029,http://www.htes.chc.edu.tw
74623,2,縣立華南國小,公立,0012,503,彰化縣花壇鄉中庄村中橋街226號,(04)7863225,http://www.hnes.chc.edu.tw/
74626,2,縣立白沙國小,公立,0012,503,彰化縣花壇鄉白沙村彰員路三段225號,(04)7863224,http://www.bsps.chc.edu.tw
74655,2,縣立馬興國小,公立,0012,504,彰化縣秀水鄉馬興村培英巷1號,(04)7526247,http://www.smses.chc.edu.tw
74656,2,縣立華龍國小,公立,0012,504,彰化縣秀水鄉秀水村花秀路51號,(04)7692713,http://www.hlps.chc.edu.tw
74654,2,縣立秀水國小,公立,0012,504,彰化縣秀水鄉安東村中山路257號,(04)7692756,http://www.hses.chc.edu.tw
74659,2,縣立育民國小,公立,0012,504,彰化縣秀水鄉下崙村民生街262號,(04)7694845,http://www.ymes.chc.edu.tw
74657,2,縣立明正國小,公立,0012,504,彰化縣秀水鄉埔崙村彰水路二段341號,(04)7692533,http://www.mcps.chc.edu.tw
74658,2,縣立陝西國小,公立,0012,504,彰化縣秀水鄉金興村番花路261號,(04)7692242,http://www.ssps.chc.edu.tw
74641,2,縣立洛津國小,公立,0012,505,彰化縣鹿港鎮洛津里公園三路51號,(04)7772041,http://163.23.116.197
74640,2,縣立文開國小,公立,0012,505,彰化縣鹿港鎮新宮里文開路60號,(04)7772042,http://www.wkes.chc.edu.tw
74646,2,縣立東興國小,公立,0012,505,彰化縣鹿港鎮東崎里東崎7巷52號,(04)7751591,http://www.sdses.chc.edu.tw
74643,2,縣立新興國小,公立,0012,505,彰化縣鹿港鎮詔安里某旦巷85號,(04)7785911,http://www.bsses.chc.edu.tw
74642,2,縣立海埔國小,公立,0012,505,彰化縣鹿港鎮海埔里鹿草路二段889號,(04)7781316,http://www.hpes.chc.edu.tw
74645,2,縣立頂番國小,公立,0012,505,彰化縣鹿港鎮頂草路一段100號,(04)7711433,http://www.dfes.chc.edu.tw
74644,2,縣立草港國小,公立,0012,505,彰化縣鹿港鎮草中里頂草路四段251號,(04)7712834,http://www.tges.chc.edu.tw
74771,2,縣立鹿東國小,公立,0012,505,彰化縣鹿港鎮長安路125號,(04)7756521,http://www.ldes.chc.edu.tw
74639,2,縣立鹿港國小,公立,0012,505,彰化縣鹿港鎮菜園里三民路192號,(04)7772038,http://www.lges.chc.edu.tw
74650,2,縣立大興國小,公立,0012,506,彰化縣福興鄉外埔村復興路15號,(04)7792251,http://www.bdsps.chc.edu.tw
74647,2,縣立管嶼國小,公立,0012,506,彰化縣福興鄉廈粘村沿海路三段100號,(04)7702949,http://www.gyes.chc.edu.tw
74651,2,縣立永豐國小,公立,0012,506,彰化縣福興鄉番社村80號,(04)7792748,http://www.yfes.chc.edu.tw
74652,2,縣立日新國小,公立,0012,506,彰化縣福興鄉番婆村彰鹿路六段546號,(04)7773861,http://www.rses.chc.edu.tw
74653,2,縣立育新國小,公立,0012,506,彰化縣福興鄉二港村福正路4號,(04)7802521,http://www.yses.chc.edu.tw
74649,2,縣立西勢國小,公立,0012,506,彰化縣福興鄉西勢村員鹿路二段412號,(04)7772317,http://www.ssses.chc.edu.tw
74648,2,縣立文昌國小,公立,0012,506,彰化縣福興鄉鎮平村鎮平街1號,(04)7702812,http://www.wces.chc.edu.tw
